,timestamp,src_ip,src_port,dest_ip,dest_port,proto,flow_alerted
4667,01/22-12:53:47.766369, 149.171.126.1,53, 59.166.0.2,64929, udp,True
4668,01/22-12:53:47.664898, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4669,01/22-12:53:47.768793, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4670,01/22-12:53:47.926642, 59.166.0.4,26731, 149.171.126.6,5190, tcp,True
4671,01/22-12:53:48.026132, 59.166.0.3,28353, 149.171.126.6,5190, tcp,True
4672,01/22-12:53:47.845216, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4673,01/22-12:53:48.117823, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4674,01/22-12:53:48.226200, 59.166.0.6,53303, 149.171.126.6,5190, tcp,True
4675,01/22-12:53:48.123392, 175.45.176.2,10556, 149.171.126.14,25, tcp,True
4676,01/22-12:53:48.156654, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4677,01/22-12:53:48.325686, 149.171.126.7,53, 59.166.0.9,52719, udp,True
4678,01/22-12:53:48.237364, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4679,01/22-12:53:48.299437, 175.45.176.2,10556, 149.171.126.14,25, tcp,True
4680,01/22-12:53:48.299437, 175.45.176.2,10556, 149.171.126.14,25, tcp,True
4681,01/22-12:53:48.299437, 175.45.176.2,10556, 149.171.126.14,25, tcp,True
4682,01/22-12:53:48.425707, 149.171.126.4,53, 59.166.0.9,3043, udp,True
4683,01/22-12:53:48.427529, 59.166.0.9,48920, 149.171.126.2,80, tcp,True
4684,01/22-12:53:48.437088, 59.166.0.9,43820, 149.171.126.2,6881, tcp,True
4685,01/22-12:53:48.437827, 59.166.0.9,42609, 149.171.126.2,6881, tcp,True
4686,01/22-12:53:48.438547, 59.166.0.9,7870, 149.171.126.2,6881, tcp,True
4687,01/22-12:53:48.439233, 59.166.0.9,8867, 149.171.126.2,6881, tcp,True
4688,01/22-12:53:48.439921, 59.166.0.9,39644, 149.171.126.2,6881, tcp,True
4689,01/22-12:53:48.440682, 59.166.0.9,38516, 149.171.126.2,6881, tcp,True
4690,01/22-12:53:48.318257, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4691,01/22-12:53:48.397373, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4692,01/22-12:53:48.611648, 175.45.176.2,45650, 149.171.126.16,111, udp,True
4693,01/22-12:53:48.611648, 175.45.176.2,45650, 149.171.126.16,111, udp,True
4694,01/22-12:53:48.611649, 175.45.176.2,45650, 149.171.126.16,111, udp,True
4695,01/22-12:53:48.611649, 175.45.176.2,45650, 149.171.126.16,111, udp,True
4696,01/22-12:53:48.626602, 149.171.126.4,53, 59.166.0.2,5679, udp,True
4697,01/22-12:53:48.360073, 175.45.176.2,10556, 149.171.126.14,25, tcp,True
4698,01/22-12:53:48.511862, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4699,01/22-12:53:48.724496, 59.166.0.5,6808, 149.171.126.6,111, udp,True
4700,01/22-12:53:48.724500, 59.166.0.5,6808, 149.171.126.6,111, udp,True
4701,01/22-12:53:48.729939, 59.166.0.5,8208, 149.171.126.6,43121, udp,True
4702,01/22-12:53:48.729945, 59.166.0.5,8208, 149.171.126.6,43121, udp,True
4703,01/22-12:53:48.733919, 59.166.0.5,6808, 149.171.126.6,111, udp,True
4704,01/22-12:53:48.733925, 59.166.0.5,6808, 149.171.126.6,111, udp,True
4705,01/22-12:53:48.608421, 175.45.176.2,10556, 149.171.126.14,25, tcp,True
4706,01/22-12:53:48.620458, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4707,01/22-12:53:48.831541, 59.166.0.2,10250, 149.171.126.4,22, tcp,True
4708,01/22-12:53:48.758773, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4709,01/22-12:53:49.027193, 59.166.0.3,12614, 149.171.126.7,22, tcp,True
4710,01/22-12:53:48.857722, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4711,01/22-12:53:49.126479, 59.166.0.2,62996, 149.171.126.5,5190, tcp,True
4712,01/22-12:53:48.979564, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4713,01/22-12:53:49.150606, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4714,01/22-12:53:49.314812, 175.45.176.0,19997, 149.171.126.13,80, tcp,True
4715,01/22-12:53:49.246762, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4716,01/22-12:53:49.328621, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4717,01/22-12:53:49.525620, 149.171.126.4,53, 59.166.0.4,22388, udp,True
4718,01/22-12:53:49.444855, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4719,01/22-12:53:49.726473, 59.166.0.2,61229, 149.171.126.9,5190, tcp,True
4720,01/22-12:53:49.576754, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4721,01/22-12:53:49.927663, 149.171.126.1,53, 59.166.0.2,56850, udp,True
4722,01/22-12:53:49.934574, 59.166.0.2,30665, 149.171.126.4,80, tcp,True
4723,01/22-12:53:49.771535, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4724,01/22-12:53:50.023546, 59.166.0.2,31600, 149.171.126.9,6881, tcp,True
4725,01/22-12:53:50.029585, 59.166.0.2,53991, 149.171.126.9,6881, tcp,True
4726,01/22-12:53:50.030539, 59.166.0.2,33377, 149.171.126.9,6881, tcp,True
4727,01/22-12:53:50.043576, 59.166.0.2,47574, 149.171.126.9,6881, tcp,True
4728,01/22-12:53:50.046528, 59.166.0.2,46427, 149.171.126.9,6881, tcp,True
4729,01/22-12:53:50.047186, 59.166.0.2,49381, 149.171.126.9,6881, tcp,True
4730,01/22-12:53:50.074576, 149.171.126.0,53, 59.166.0.4,50398, udp,True
4731,01/22-12:53:49.883652, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4732,01/22-12:53:50.126124, 59.166.0.2,4468, 149.171.126.5,5190, tcp,True
4733,01/22-12:53:49.994324, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4734,01/22-12:53:50.224520, 59.166.0.0,48123, 149.171.126.4,111, udp,True
4735,01/22-12:53:50.224524, 59.166.0.0,48123, 149.171.126.4,111, udp,True
4736,01/22-12:53:50.227436, 59.166.0.0,49575, 149.171.126.4,28586, udp,True
4737,01/22-12:53:50.227440, 59.166.0.0,49575, 149.171.126.4,28586, udp,True
4738,01/22-12:53:50.227965, 59.166.0.0,48123, 149.171.126.4,111, udp,True
4739,01/22-12:53:50.227969, 59.166.0.0,48123, 149.171.126.4,111, udp,True
4740,01/22-12:53:50.129951, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4741,01/22-12:53:50.225121, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4742,01/22-12:53:50.425640, 149.171.126.9,53, 59.166.0.0,43293, udp,True
4743,01/22-12:53:50.297140, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4744,01/22-12:53:50.528895, 149.171.126.8,53, 59.166.0.6,8922, udp,True
4745,01/22-12:53:50.427731, 149.171.126.11,80, 175.45.176.3,42709, tcp,True
4746,01/22-12:53:50.385524, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4747,01/22-12:53:50.625572, 149.171.126.9,53, 59.166.0.8,9037, udp,True
4748,01/22-12:53:50.541119, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4749,01/22-12:53:50.726346, 59.166.0.7,38438, 149.171.126.1,5190, tcp,True
4750,01/22-12:53:50.623807, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4751,01/22-12:53:50.826195, 59.166.0.0,41910, 149.171.126.5,5190, tcp,True
4752,01/22-12:53:50.698566, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4753,01/22-12:53:50.925667, 149.171.126.5,53, 59.166.0.1,33927, udp,True
4754,01/22-12:53:51.025640, 149.171.126.0,53, 59.166.0.5,37428, udp,True
4755,01/22-12:53:50.774808, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4756,01/22-12:53:50.952783, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4757,01/22-12:53:51.110808, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4758,01/22-12:53:51.327191, 59.166.0.0,60232, 149.171.126.5,22, tcp,True
4759,01/22-12:53:51.236924, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4760,01/22-12:53:51.425592, 149.171.126.7,53, 59.166.0.8,59193, udp,True
4761,01/22-12:53:51.404836, 175.45.176.0,23168, 149.171.126.12,21, tcp,True
4762,01/22-12:53:51.309273, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4763,01/22-12:53:51.398564, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4764,01/22-12:53:51.489368, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4765,01/22-12:53:51.563534, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4766,01/22-12:53:51.725976, 59.166.0.5,28721, 149.171.126.3,5190, tcp,True
4767,01/22-12:53:51.625421, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4768,01/22-12:53:51.700411, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4769,01/22-12:53:51.812914, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4770,01/22-12:53:51.967917, 175.45.176.0,23168, 149.171.126.12,21, tcp,True
4771,01/22-12:53:51.967917, 175.45.176.0,23168, 149.171.126.12,21, tcp,True
4772,01/22-12:53:51.912918, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4773,01/22-12:53:52.125644, 149.171.126.0,53, 59.166.0.9,45017, udp,True
4774,01/22-12:53:52.127725, 59.166.0.9,12158, 149.171.126.9,21, tcp,True
4775,01/22-12:53:52.010600, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4776,01/22-12:53:52.224615, 59.166.0.5,43528, 149.171.126.6,111, udp,True
4777,01/22-12:53:52.224623, 59.166.0.5,43528, 149.171.126.6,111, udp,True
4778,01/22-12:53:52.227950, 59.166.0.5,7173, 149.171.126.6,46910, udp,True
4779,01/22-12:53:52.227957, 59.166.0.5,7173, 149.171.126.6,46910, udp,True
4780,01/22-12:53:52.229576, 59.166.0.5,43528, 149.171.126.6,111, udp,True
4781,01/22-12:53:52.229584, 59.166.0.5,43528, 149.171.126.6,111, udp,True
4782,01/22-12:53:52.122802, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4783,01/22-12:53:52.326588, 149.171.126.3,53, 59.166.0.3,43608, udp,True
4784,01/22-12:53:52.351000, 175.45.176.0,24891, 149.171.126.15,111, udp,True
4785,01/22-12:53:52.351000, 175.45.176.0,24891, 149.171.126.15,111, udp,True
4786,01/22-12:53:52.351005, 175.45.176.0,24891, 149.171.126.15,111, udp,True
4787,01/22-12:53:52.351005, 175.45.176.0,24891, 149.171.126.15,111, udp,True
4788,01/22-12:53:52.249000, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4789,01/22-12:53:52.361825, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4790,01/22-12:53:52.529655, 149.171.126.7,53, 59.166.0.9,10487, udp,True
4791,01/22-12:53:52.530589, 149.171.126.3,53, 59.166.0.1,7609, udp,True
4792,01/22-12:53:52.535593, 59.166.0.9,12268, 149.171.126.4,80, tcp,True
4793,01/22-12:53:52.619602, 59.166.0.9,40943, 149.171.126.5,6881, tcp,True
4794,01/22-12:53:52.626121, 59.166.0.4,41505, 149.171.126.6,5190, tcp,True
4795,01/22-12:53:52.626554, 59.166.0.9,35639, 149.171.126.5,6881, tcp,True
4796,01/22-12:53:52.631577, 59.166.0.9,15018, 149.171.126.5,6881, tcp,True
4797,01/22-12:53:52.509228, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4798,01/22-12:53:52.644628, 59.166.0.9,15870, 149.171.126.5,6881, tcp,True
4799,01/22-12:53:52.651553, 59.166.0.9,36122, 149.171.126.5,6881, tcp,True
4800,01/22-12:53:52.657625, 59.166.0.9,17476, 149.171.126.5,6881, tcp,True
4801,01/22-12:53:52.748645, 149.171.126.4,53, 59.166.0.7,35546, udp,True
4802,01/22-12:53:52.634469, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4803,01/22-12:53:52.826126, 59.166.0.9,37061, 149.171.126.3,5190, tcp,True
4804,01/22-12:53:52.753702, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4805,01/22-12:53:52.925729, 149.171.126.3,53, 59.166.0.9,18830, udp,True
4806,01/22-12:53:52.927351, 59.166.0.9,20659, 149.171.126.2,21, tcp,True
4807,01/22-12:53:52.876618, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4808,01/22-12:53:53.025680, 149.171.126.0,53, 59.166.0.4,1347, udp,True
4809,01/22-12:53:52.968282, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4810,01/22-12:53:53.154050, 149.171.126.1,53, 59.166.0.8,61163, udp,True
4811,01/22-12:53:53.158600, 59.166.0.8,28254, 149.171.126.1,80, tcp,True
4812,01/22-12:53:53.226105, 59.166.0.1,59157, 149.171.126.6,5190, tcp,True
4813,01/22-12:53:53.132635, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4814,01/22-12:53:53.283601, 59.166.0.8,29377, 149.171.126.8,6881, tcp,True
4815,01/22-12:53:53.303628, 59.166.0.8,30408, 149.171.126.8,6881, tcp,True
4816,01/22-12:53:53.326606, 59.166.0.3,60613, 149.171.126.6,5190, tcp,True
4817,01/22-12:53:53.333620, 59.166.0.8,50758, 149.171.126.8,6881, tcp,True
4818,01/22-12:53:53.340619, 59.166.0.8,32186, 149.171.126.8,6881, tcp,True
4819,01/22-12:53:53.351645, 59.166.0.8,33058, 149.171.126.8,6881, tcp,True
4820,01/22-12:53:53.358638, 59.166.0.8,47194, 149.171.126.8,6881, tcp,True
4821,01/22-12:53:53.257489, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4822,01/22-12:53:53.416342, 175.45.176.2,11926, 149.171.126.13,37552, tcp,True
4823,01/22-12:53:53.445592, 149.171.126.6,53, 59.166.0.9,26893, udp,True
4824,01/22-12:53:53.398253, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4825,01/22-12:53:53.525642, 149.171.126.6,53, 59.166.0.5,57444, udp,True
4826,01/22-12:53:53.626184, 59.166.0.9,51394, 149.171.126.4,5190, tcp,True
4827,01/22-12:53:53.492231, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4828,01/22-12:53:53.727134, 59.166.0.0,32218, 149.171.126.8,5190, tcp,True
4829,01/22-12:53:53.767622, 59.166.0.9,58209, 149.171.126.9,21, tcp,True
4830,01/22-12:53:53.663469, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4831,01/22-12:53:53.825536, 149.171.126.7,53, 59.166.0.9,52329, udp,True
4832,01/22-12:53:53.785785, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4833,01/22-12:53:53.884907, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4834,01/22-12:53:54.026644, 59.166.0.0,5134, 149.171.126.8,5190, tcp,True
4835,01/22-12:53:54.124597, 59.166.0.0,38040, 149.171.126.9,111, udp,True
4836,01/22-12:53:54.124602, 59.166.0.0,38040, 149.171.126.9,111, udp,True
4837,01/22-12:53:54.127600, 59.166.0.0,40316, 149.171.126.9,3533, udp,True
4838,01/22-12:53:54.127604, 59.166.0.0,40316, 149.171.126.9,3533, udp,True
4839,01/22-12:53:54.128178, 59.166.0.0,38040, 149.171.126.9,111, udp,True
4840,01/22-12:53:54.128182, 59.166.0.0,38040, 149.171.126.9,111, udp,True
4841,01/22-12:53:54.013230, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4842,01/22-12:53:54.226282, 59.166.0.9,44432, 149.171.126.5,5190, tcp,True
4843,01/22-12:53:54.175803, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4844,01/22-12:53:54.326233, 59.166.0.0,39717, 149.171.126.5,5190, tcp,True
4845,01/22-12:53:54.425703, 149.171.126.8,53, 59.166.0.3,12319, udp,True
4846,01/22-12:53:54.306636, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4847,01/22-12:53:54.452112, 149.171.126.14,80, 175.45.176.0,41253, tcp,True
4848,01/22-12:53:54.435506, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4849,01/22-12:53:54.524593, 59.166.0.4,40746, 149.171.126.4,111, udp,True
4850,01/22-12:53:54.524599, 59.166.0.4,40746, 149.171.126.4,111, udp,True
4851,01/22-12:53:54.530617, 59.166.0.4,14603, 149.171.126.4,35305, udp,True
4852,01/22-12:53:54.530626, 59.166.0.4,14603, 149.171.126.4,35305, udp,True
4853,01/22-12:53:54.556574, 59.166.0.4,40746, 149.171.126.4,111, udp,True
4854,01/22-12:53:54.556578, 59.166.0.4,40746, 149.171.126.4,111, udp,True
4855,01/22-12:53:54.494558, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4856,01/22-12:53:54.670569, 149.171.126.2,53, 59.166.0.7,36154, udp,True
4857,01/22-12:53:54.723575, 59.166.0.7,18537, 149.171.126.6,21, tcp,True
4858,01/22-12:53:54.726109, 59.166.0.8,16568, 149.171.126.5,5190, tcp,True
4859,01/22-12:53:54.619099, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4860,01/22-12:53:54.861595, 149.171.126.8,53, 59.166.0.6,62955, udp,True
4861,01/22-12:53:54.735836, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4862,01/22-12:53:54.885645, 59.166.0.6,20645, 149.171.126.2,80, tcp,True
4863,01/22-12:53:54.926555, 59.166.0.7,1741, 149.171.126.7,22, tcp,True
4864,01/22-12:53:54.864020, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4865,01/22-12:53:55.070649, 59.166.0.6,59586, 149.171.126.0,6881, tcp,True
4866,01/22-12:53:55.071603, 59.166.0.6,22497, 149.171.126.0,6881, tcp,True
4867,01/22-12:53:55.080604, 59.166.0.6,59153, 149.171.126.0,6881, tcp,True
4868,01/22-12:53:55.100654, 59.166.0.6,62029, 149.171.126.0,6881, tcp,True
4869,01/22-12:53:55.105695, 59.166.0.6,60875, 149.171.126.0,6881, tcp,True
4870,01/22-12:53:55.106293, 59.166.0.6,25969, 149.171.126.0,6881, tcp,True
4871,01/22-12:53:55.126312, 59.166.0.3,29822, 149.171.126.7,22, tcp,True
4872,01/22-12:53:54.990623, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4873,01/22-12:53:55.226353, 59.166.0.1,54589, 149.171.126.4,5190, tcp,True
4874,01/22-12:53:55.172603, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4875,01/22-12:53:55.323539, 175.45.176.2,8900, 149.171.126.13,111, udp,True
4876,01/22-12:53:55.323547, 175.45.176.2,8900, 149.171.126.13,111, udp,True
4877,01/22-12:53:55.359678, 59.166.0.3,27327, 149.171.126.1,5190, tcp,True
4878,01/22-12:53:55.425726, 149.171.126.1,53, 59.166.0.6,29306, udp,True
4879,01/22-12:53:55.275512, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4880,01/22-12:53:55.419477, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4881,01/22-12:53:55.626646, 59.166.0.2,52337, 149.171.126.5,5190, tcp,True
4882,01/22-12:53:55.553031, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4883,01/22-12:53:55.724615, 59.166.0.8,46128, 149.171.126.3,111, udp,True
4884,01/22-12:53:55.724619, 59.166.0.8,46128, 149.171.126.3,111, udp,True
4885,01/22-12:53:55.727589, 59.166.0.8,49752, 149.171.126.3,32731, udp,True
4886,01/22-12:53:55.727593, 59.166.0.8,49752, 149.171.126.3,32731, udp,True
4887,01/22-12:53:55.732077, 59.166.0.8,46128, 149.171.126.3,111, udp,True
4888,01/22-12:53:55.732081, 59.166.0.8,46128, 149.171.126.3,111, udp,True
4889,01/22-12:53:55.689961, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4890,01/22-12:53:55.825692, 149.171.126.9,53, 59.166.0.0,3819, udp,True
4891,01/22-12:53:55.926363, 59.166.0.4,43498, 149.171.126.6,5190, tcp,True
4892,01/22-12:53:55.789503, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4893,01/22-12:53:56.024665, 59.166.0.2,8573, 149.171.126.8,111, udp,True
4894,01/22-12:53:56.024676, 59.166.0.2,8573, 149.171.126.8,111, udp,True
4895,01/22-12:53:56.027848, 59.166.0.2,10303, 149.171.126.8,48656, udp,True
4896,01/22-12:53:56.027855, 59.166.0.2,10303, 149.171.126.8,48656, udp,True
4897,01/22-12:53:56.028410, 59.166.0.2,8573, 149.171.126.8,111, udp,True
4898,01/22-12:53:56.028413, 59.166.0.2,8573, 149.171.126.8,111, udp,True
4899,01/22-12:53:55.919467, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4900,01/22-12:53:56.167673, 59.166.0.0,13601, 149.171.126.0,111, udp,True
4901,01/22-12:53:56.167682, 59.166.0.0,13601, 149.171.126.0,111, udp,True
4902,01/22-12:53:56.211675, 59.166.0.0,15783, 149.171.126.0,38897, udp,True
4903,01/22-12:53:56.211685, 59.166.0.0,15783, 149.171.126.0,38897, udp,True
4904,01/22-12:53:56.226228, 59.166.0.3,11775, 149.171.126.3,22, tcp,True
4905,01/22-12:53:56.238630, 59.166.0.0,13601, 149.171.126.0,111, udp,True
4906,01/22-12:53:56.238635, 59.166.0.0,13601, 149.171.126.0,111, udp,True
4907,01/22-12:53:56.054180, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4908,01/22-12:53:56.325482, 175.45.176.1,20295, 149.171.126.19,111, udp,True
4909,01/22-12:53:56.325491, 175.45.176.1,20295, 149.171.126.19,111, udp,True
4910,01/22-12:53:56.201436, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4911,01/22-12:53:56.430651, 59.166.0.2,14991, 149.171.126.1,111, udp,True
4912,01/22-12:53:56.430660, 59.166.0.2,14991, 149.171.126.1,111, udp,True
4913,01/22-12:53:56.334163, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4914,01/22-12:53:56.525748, 149.171.126.9,53, 59.166.0.0,36351, udp,True
4915,01/22-12:53:56.530616, 59.166.0.2,16299, 149.171.126.1,35492, udp,True
4916,01/22-12:53:56.530620, 59.166.0.2,16299, 149.171.126.1,35492, udp,True
4917,01/22-12:53:56.622665, 59.166.0.2,14991, 149.171.126.1,111, udp,True
4918,01/22-12:53:56.622673, 59.166.0.2,14991, 149.171.126.1,111, udp,True
4919,01/22-12:53:56.625746, 149.171.126.3,53, 59.166.0.7,62810, udp,True
4920,01/22-12:53:56.627256, 59.166.0.7,64695, 149.171.126.4,21, tcp,True
4921,01/22-12:53:56.489806, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4922,01/22-12:53:56.640459, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4923,01/22-12:53:56.826343, 59.166.0.0,64583, 149.171.126.7,22, tcp,True
4924,01/22-12:53:56.724286, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4925,01/22-12:53:56.926353, 59.166.0.0,24061, 149.171.126.7,5190, tcp,True
4926,01/22-12:53:56.858673, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4927,01/22-12:53:57.083711, 59.166.0.5,25496, 149.171.126.8,5190, tcp,True
4928,01/22-12:53:56.981886, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4929,01/22-12:53:57.126543, 59.166.0.7,32019, 149.171.126.4,22, tcp,True
4930,01/22-12:53:57.110927, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4931,01/22-12:53:57.225771, 149.171.126.0,53, 59.166.0.5,29771, udp,True
4932,01/22-12:53:57.326338, 59.166.0.9,30712, 149.171.126.4,5190, tcp,True
4933,01/22-12:53:57.200042, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4934,01/22-12:53:57.323823, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4935,01/22-12:53:57.433527, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4936,01/22-12:53:57.625654, 149.171.126.5,53, 59.166.0.8,3703, udp,True
4937,01/22-12:53:57.553541, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4938,01/22-12:53:57.635182, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4939,01/22-12:53:57.726369, 59.166.0.1,5624, 149.171.126.8,5190, tcp,True
4940,01/22-12:53:57.692344, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4941,01/22-12:53:57.751310, 175.45.176.2,35996, 149.171.126.19,25, tcp,True
4942,01/22-12:53:57.825781, 149.171.126.5,53, 59.166.0.0,45133, udp,True
4943,01/22-12:53:57.926455, 59.166.0.9,44851, 149.171.126.8,22, tcp,True
4944,01/22-12:53:57.774618, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4945,01/22-12:53:58.024725, 59.166.0.0,10809, 149.171.126.4,111, udp,True
4946,01/22-12:53:58.024736, 59.166.0.0,10809, 149.171.126.4,111, udp,True
4947,01/22-12:53:58.027848, 59.166.0.0,12316, 149.171.126.4,2578, udp,True
4948,01/22-12:53:58.027854, 59.166.0.0,12316, 149.171.126.4,2578, udp,True
4949,01/22-12:53:58.028405, 59.166.0.0,10809, 149.171.126.4,111, udp,True
4950,01/22-12:53:58.028409, 59.166.0.0,10809, 149.171.126.4,111, udp,True
4951,01/22-12:53:57.984814, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
4952,01/22-12:53:58.226318, 59.166.0.6,34210, 149.171.126.1,5190, tcp,True
4953,01/22-12:53:58.245635, 149.171.126.0,53, 59.166.0.1,36412, udp,True
4954,01/22-12:53:58.167192, 149.171.126.19,110, 175.45.176.2,17498, tcp,True
